WORD,WORD_LOWER,WORD_CLASS,EMO_MEAN,EMO_STD,AROUSAL_MEAN,AROUSAL_STD,IMAGE_MEAN,IMAGE_STD,LETTERS,PHONEMES,SYLLABLES,Ftot/1MIL,N,FN,HFN,FHFN,BIGmean(TOKEN),ACCENT
NIEDERLAGE,niederlage,N,-1.79411764705882,1.09487543956561,3.66666666666667,1.12444111277201,3.57692307692308,1.55365573852323,10,9,4,41.6666666666667,0,0,0,0,375735,1
NIEDLICH,niedlich,A,1,0.82,1.78947368421053,1.1342617456312,5,1.12,8,6,2,2,0,0,0,0,243393.857142857,1
NIEMAND,niemand,A,-1.1,0.88,1.84210526315789,1.21395395733377,1.67,1.32,7,6,2,181,0,0,0,0,179804.666666667,1
NIERE,niere,N,-0.4,0.99472292,2.70588235294118,0.77174363314129,4.5,1.71130694,5,4,2,5.33333333333333,1,1.67,0,0,531007.5,1
NIETE,niete,N,-1.5,1,2.8125,1.04682058316281,3.45454545,1.71067441,5,4,2,1.66666666666667,2,38.5,2,38.5,188681,1
NIKOTIN,nikotin,N,-0.7,1.41813649241218,3.23809523809524,1.37494588638106,4.33333333333333,1.5,7,7,3,0.833333333333333,0,0,0,0,147655.166666667,3
NIVEAU,niveau,N,1.35294117647059,1.20308575328954,2.11111111111111,0.758395278659361,2.26923076923077,1.45760604575289,6,4,2,32.8333333333333,0,0,0,0,89461.2,2
NONNE,nonne,N,-0.45,1.05006265,2.27777777777778,0.894792486988599,6,1.2344268,5,4,2,12.5,4,166.17,2,164.5,115890,1
NOT,not,N,-2,0.666666666666667,3.94444444444444,0.802365782965103,3.77777777777778,1.20185042515466,3,3,1,41.6666666666667,7,203.17,2,198.5,25635,1
NOTAR,notar,N,-0.2,1.36111409,2.33333333333333,0.685994340570035,3.5,1.94569121,5,5,2,8.66666666666667,0,0,0,0,54881.75,2
NOTE,note,N,-0.4,1.07496769977314,2.83333333333333,0.923548145182799,4.88888888888889,1.61589328580544,4,4,2,46,8,52,1,46.5,106837.666666667,1
NOTFALL,notfall,N,-1.7,0.948683298050514,4.52941176470588,0.717430053979439,4,1.22474487139159,7,6,2,3.66666666666667,0,0,0,0,63597.8333333333,1
NOTIZ,notiz,N,0.65,0.74515982,2.05263157894737,1.02597835208515,3.5,1.68325082,5,5,2,13.8333333333333,0,0,0,0,43661,2
NOTWEHR,notwehr,N,-1.1,1.3703203194063,3.77777777777778,1.06027496741928,3.66666666666667,1.22474487139159,7,6,2,4,0,0,0,0,78939.8333333333,1
NOVEMBER,november,N,-0.5,1.35400640077266,2.16666666666667,1.15044748327106,3.88888888888889,2.02758751009941,8,8,3,161.333333333333,0,0,0,0,289858.857142857,2
NUCKEL,nuckel,N,0.86,1.7,2.09,1.06,5.68,1.55,6,5,2,0,2,0,0,0,65920.8,1
NUDEL,nudel,N,1.55,0.88704121,1.57894736842105,0.692482608982125,5.63636364,1.59001212,5,5,2,0.666666666666667,4,10.17,3,10.17,281903.25,1
NUKLEAR,nuklear,A,-2.1,0.88,4,0.90748521297303,2.78,1.99,7,7,3,13.1666666666667,0,0,0,0,58235.1666666667,3
NUTZEN,nutzen,V,0.823529411764706,0.999108336871284,2.26315789473684,1.04573765900535,2.07692307692308,1.05538910068569,6,5,2,111.833333333333,4,33,0,0,250268.6,1
OASE,oase,N,2.2,0.788810637746615,1.72222222222222,1.12749360533236,6.44444444444444,0.881917103688197,4,4,3,1.66666666666667,4,55.17,4,55.17,124803,2
OBHUT,obhut,N,0.65,1.56524758,2.10526315789474,1.04853002087607,1.90909091,1.01929438,5,5,2,5.66666666666667,0,0,0,0,22395,1
OBJEKT,objekt,N,0.35,0.58714295,2.26315789473684,0.991189255566704,2.09090909,1.54022543,6,6,2,42.5,0,0,0,0,19099,2
OBST,obst,N,1.4,0.516397779494322,2.11111111111111,1.02261998512983,6.55555555555556,0.52704627669473,4,4,1,11.3333333333333,0,0,0,0,83591,1
OCHSE,ochse,N,0.1,0.96790604,2.5,1.09812674721144,5.72727273,1.66709951,5,4,2,5,2,12,1,9.67,285983,1
OFEN,ofen,N,1,0.93,2.18,0.73,5.36,1.43,4,4,2,10.33,2,116,1,115.17,372909,1
OFFIZIER,offizier,N,-1.35294117647059,1.43299544166368,2.94444444444444,1.16175436414691,5.34615384615385,1.52163879267867,8,6,3,47.5,0,0,0,0,267984.714285714,3
ÖFFNEN,öffnen,V,0.941176470588235,1.12657099658152,2.23809523809524,1.30018313728343,4.57692307692308,1.6290629680421,6,5,2,102.833333333333,1,0.17,0,0,311394,1
OHNMACHT,ohnmacht,N,-1.6,0.843274042711568,3.44444444444444,1.09663776110663,4.55555555555556,1.50923085635624,8,6,2,10.6666666666667,0,0,0,0,155367.142857143,1
OHRFEIGE,ohrfeige,N,-2,0.666666666666667,4.3125,0.602079728939615,6.22222222222222,0.97182531580755,8,6,3,3.5,0,0,0,0,182016,1
OMEN,omen,N,-0.2,0.788810637746616,3.33333333333333,1.2833778958395,1.66666666666667,0.707106781186547,4,4,2,0.833333333333333,3,129,3,129,397517,1
ONKEL,onkel,N,0.95,1.14593102,2.36842105263158,1.25656172487509,4.13636364,1.90976076,5,5,2,23.3333333333333,1,11.33,0,0,96172,1
OPER,oper,N,0.735294117647059,1.83086042910798,3.0952380952381,1.22085060121056,5.88461538461539,1.2752073737843,4,4,2,44.5,2,2209.33,1,2207,506048.333333333,1
OPFER,opfer,N,-2.1,1.07115285,3.9047619047619,0.943650459903555,3.5,1.81920967,5,4,2,110.666666666667,0,0,0,0,396463.25,1
OPFERN,opfern,V,-1.4,1.26,3.26666666666667,1.20153158964696,3.89,1.45,6,5,2,20.5,0,0,0,0,327347.4,1
OPIUM,opium,N,-1.1,1.19721899973786,3,1.25656172487509,4,2.12132034355964,5,5,3,1,0,0,0,0,18694,1
OPPOSITION,opposition,N,-0.176470588235294,1.29030389268279,3.38095238095238,1.20317041503648,3.96153846153846,2.08769287455352,10,9,5,52,0,50,0,0,80122.7777777778,5
OPTIK,optik,N,0.55,0.99868334,2.31578947368421,1.20428086327933,2.18181818,1.46827932,5,5,2,6.16666666666667,0,0,0,0,40175,1
OPTIMAL,optimal,A,2.4,0.84,2.72222222222222,1.22741026055367,1.89,1.05,7,7,3,18.6666666666667,1,1,0,0,66438.1666666667,3
OPTIMIST,optimist,N,2.1,0.994428926011753,2.82352941176471,0.951005659660279,4,1.5,8,8,3,3.16666666666667,0,0,0,0,91098.5714285714,3
ORAKEL,orakel,N,0.7,0.823272602348565,2.80952380952381,0.872871560943969,4.22222222222222,1.39443337755679,6,6,3,2,0,0,0,0,87244.4,2
ORCHIDEE,orchidee,N,1.68,1.09,2.09,1.11,5.82,1.37,8,7,4,2.33,0,0,0,0,273028.285714286,3
ORDEN,orden,N,0.35,1.46089374,2.44444444444444,0.983524408155643,4.27272727,1.75069559,5,5,2,15.1666666666667,3,6.33,0,0,542420.5,1
ORDNER,ordner,N,-0.23,1.38,2.05,1.05,5.32,1.59,6,6,2,2.17,1,23.83,1,23.83,374643,1
ORDNUNG,ordnung,N,0.9,0.737864787372622,2.89473684210526,1.04853002087607,3.88888888888889,1.45296631451356,7,6,2,123.666666666667,0,0,0,0,137613.833333333,1
ORGAN,organ,N,0,0.91766294,2.73684210526316,0.991189255566704,4.68181818,1.80966621,5,5,2,55,1,1.17,0,0,99752.25,2
ORGEL,orgel,N,0.95,1.43178211,2.47619047619048,1.32736760616822,5.63636364,1.465328,5,5,2,3.5,0,0,0,0,146965.25,1
ORGIE,orgie,N,0.3,1.33749350984926,4.22222222222222,0.732084498140959,5.55555555555556,1.23603308118261,5,5,3,3.33333333333333,0,0,0,0,110287.25,1
ORKAN,orkan,N,-1,1.29777137,4.2,0.951453182187509,5.22727273,1.63100373,5,5,2,1.16666666666667,1,55,1,55,102360.75,2
OSTEN,osten,N,0.5,1,2.42857142857143,1.12122382116278,2.77272727,1.87545088,5,5,2,88.1666666666667,3,1.83,0,0,385999,1
OSTEREI,osterei,N,1.6,0.699205898780101,2,0.76696498884737,6.44444444444444,0.52704627669473,7,6,3,0.666666666666667,0,0,0,0,476422.333333333,1
OSTERN,ostern,N,1.05,1.23437604,2.11111111111111,0.758395278659361,5.04545455,1.73142586,6,6,2,14.8333333333333,0,0,0,0,409644.6,1
OZEAN,ozean,N,1.9,0.994428926011753,2.72222222222222,1.36362646064933,6.77777777777778,0.440958551844098,5,5,3,12.8333333333333,0,0,0,0,81003.75,1
PAAR,paar,N,1.76470588235294,1.01679304319592,1.94444444444444,1.05564155136453,6.26923076923077,0.777570179865062,4,3,1,168.166666666667,2,87.17,0,0,43363,1
PADDEL,paddel,N,0.55,1.3,2.59,1.22,5.73,1.35,6,5,2,0.17,0,0,0,0,224182,1
PAKET,paket,N,1.05,0.94451324,2.72222222222222,1.07405529245092,5.18181818,1.40191582,5,5,2,13.3333333333333,0,0,0,0,45998,2
PAKT,pakt,N,-0.6,1.26491106406735,3.57142857142857,0.925820099772551,3.22222222222222,1.20185042515466,4,4,1,13,2,12.5,0,0,21306.3333333333,1
PALAST,palast,N,1.7,1.30182059,2.61111111111111,1.19503329458363,5.95454545,0.95005126,6,6,2,13,0,0,0,0,107952,2
PALME,palme,N,1.6,0.99472292,1.76470588235294,0.903424856082804,6.22727273,1.15188534,5,5,2,3.33333333333333,0,0,0,0,77646,1
PANDA,panda,N,1.45,1.14,2.64,1.26,5.82,1.22,5,5,2,0.33,0,0,0,0,169966.25,1
PANIK,panik,N,-1.8,1.28144655,4.57894736842105,0.692482608982125,3.77272727,1.82396267,5,5,2,7.33333333333333,0,0,0,0,99089.75,1
PANISCH,panisch,A,-2.1,0.74,4.22222222222222,0.808452083454442,4.78,1.09,7,5,2,2,1,1,0,0,253220.833333333,1
PANNE,panne,N,-1.9,0.85224163,3.58823529411765,0.870260272089029,4.04545455,1.64685191,5,4,2,8.16666666666667,5,8.83,0,0,136706.75,1
PANORAMA,panorama,N,1.5,0.707106781186548,1.88888888888889,0.900254139862666,5.11111111111111,0.781735959970572,8,8,4,4.5,0,0,0,0,90638.7142857143,3
PANTHER,panther,N,1.4,0.966091783079296,3.22222222222222,1.06027496741928,6.44444444444444,0.881917103688197,7,6,2,1.16666666666667,0,0,0,0,348715.166666667,1
PANZER,panzer,N,-2.2,0.632455532033676,4.23529411764706,1.03255821656129,6.44444444444444,0.881917103688197,6,6,2,18.1666666666667,1,0.17,0,0,369864.2,1
PAPA,papa,N,1.9,1.19721899973786,2.5,1.42457423980145,6.44444444444444,0.881917103688197,4,4,2,13.6666666666667,2,0,0,0,18444,2
PAPAGEI,papagei,N,1.55,1.14,3.18,1.22,6.18,1.01,7,6,3,3.33,0,0,0,0,177516,3
PAPPE,pappe,N,-0.05,0.60480532,1.94117647058824,0.899346167730627,4.40909091,1.68067704,5,4,2,5.33333333333333,4,20,2,14.83,14704,1
PAPRIKA,paprika,N,1,1.07,1.91,0.87,6.18,1.1,7,7,3,1.33,0,0,0,0,38891.8333333333,1
PAPST,papst,N,0.2,1.03279555898864,2.78947368421053,1.51213415661519,6.22222222222222,0.97182531580755,5,5,1,62.3333333333333,0,0,0,0,63504.25,1
PARADIES,paradies,N,2.8,0.421637021355784,2.29411764705882,1.6494205756247,5.33333333333333,1.22474487139159,8,7,3,12,0,0,0,0,113966.714285714,3
PARADOX,paradox,A,-0.4,0.7,2.88888888888889,0.83235236379573,1.56,0.73,7,8,3,3.83333333333333,0,0,0,0,44677.3333333333,3
PARASIT,parasit,N,-1.8,0.788810637746616,3.76470588235294,0.831370236770739,4.55555555555556,1.13038833052088,7,7,3,4.5,0,0,0,0,108755.833333333,3
PARFUM,parfum,N,0.9,1.19721899973786,3.04761904761905,1.11696868694653,4.33333333333333,1.80277563773199,6,5,2,1.16666666666667,1,8.17,1,8.17,40017.6,2
PARFÜM,parfüm,N,1.77,1.27,3,1.31,4.41,2.06,6,6,2,8.17,1,1.17,0,0,49124,2
PARIS,paris,N,1.65,0.933302,2.55555555555556,1.3814835257889,5.31818182,1.55491123,5,5,2,241.666666666667,1,0.17,0,0,91992,2
PARK,park,N,1.94117647058824,0.919195183895268,1.83333333333333,0.985184366143778,6.65384615384615,0.628796163621105,4,4,1,35.1666666666667,5,343.67,1,342.17,53275.6666666667,1
PARLAMENT,parlament,N,-0.558823529411765,1.07847188386071,2.78947368421053,1.22832077643609,4.73076923076923,1.77893658813781,9,9,3,82.5,0,0,0,0,195142.375,3
